id,CPU (cores),Memory (GB),Executor,Arrival Time (T_A),Start Time (T_S),Finish Time (T_F),Waiting Time (T_W),Estimated Finish Time (T_est),Deadline Violation Time (T_D),Deadline Satisfied,Placement List
job-6073,5,11,5,303181,374434,374502,71253,68,303377,false,L-l-0 L-l-0 C-l-0 L-m-0 C-l-0 
job-6072,4,4,6,303131,374382,374527,71251,145,303568,false,C-l-1 C-l-2 C-l-1 C-l-1 C-l-2 C-l-2 
job-6074,6,10,5,303230,374502,374626,71272,124,303514,false,L-m-0 L-l-0 C-l-0 L-l-0 C-l-0 
job-6069,1,4,3,302963,374382,374649,71419,267,303469,false,L-s-0 L-s-0 L-s-0 
job-6075,2,7,7,303273,374626,374683,71353,57,303457,false,L-l-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-6076,6,5,8,303340,374626,374696,71286,70,303573,false,C-l-0 L-m-0 C-l-1 C-l-2 C-l-1 C-l-2 C-l-0 C-m-0 
job-6077,3,7,8,303387,374649,374809,71262,160,303692,false,C-s-1 C-s-0 C-s-2 C-m-2 C-m-1 C-m-2 L-s-0 C-m-1 
job-6078,4,4,8,303432,374809,374833,71377,24,303519,false,L-m-0 L-l-0 L-l-0 L-l-0 C-m-0 L-s-0 L-m-0 C-m-0 
job-6079,3,11,2,303487,374809,374859,71322,50,303725,false,C-s-0 C-s-1 
job-6080,5,9,6,303528,374809,375037,71281,228,304000,false,C-l-1 C-l-2 C-l-0 C-l-2 C-l-0 C-l-1 
job-6081,2,4,5,303576,375037,375055,71461,18,303668,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6082,2,9,7,303620,375037,375084,71417,47,303688,false,L-m-0 C-m-0 C-m-0 L-m-0 C-m-0 L-l-0 L-m-0 
job-6083,1,6,1,303677,375084,375118,71407,34,303786,false,L-s-0 
job-6084,3,10,3,303724,375084,375251,71360,167,303992,false,L-m-0 L-m-0 L-s-0 
job-6085,2,5,6,303776,375251,375279,71475,28,304096,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6086,5,9,6,303829,375251,375407,71422,156,304033,false,C-m-0 C-l-1 C-l-1 L-m-0 C-l-0 C-l-0 
job-6087,1,6,2,303873,375407,375460,71534,53,303994,false,L-s-0 L-s-0 
job-6090,4,5,4,304026,375460,375518,71434,58,304356,false,L-s-0 C-l-2 C-l-2 C-l-2 
job-6088,5,4,5,303934,375407,375533,71473,126,304317,false,L-m-0 C-l-0 C-l-0 L-l-0 L-l-0 
job-6089,6,10,2,303980,375407,375552,71427,145,304173,false,C-l-1 C-l-1 
job-6094,3,10,7,304233,375533,375596,71300,63,304338,false,C-m-1 C-m-0 C-m-0 C-s-1 C-m-2 C-m-2 C-m-1 
job-6091,2,7,2,304080,375533,375605,71453,72,304424,false,L-s-0 L-s-0 
job-6093,4,11,6,304190,375533,375636,71343,103,304374,false,C-l-0 C-l-2 C-l-0 C-l-0 C-l-2 C-l-2 
job-6092,3,11,7,304136,375533,375695,71397,162,304581,false,L-m-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 C-s-2 
job-6095,5,6,7,304279,375636,375788,71357,152,304466,false,C-l-0 C-l-2 C-l-1 C-m-0 C-l-0 C-l-2 C-l-1 
job-6096,6,6,7,304325,375788,375852,71463,64,304521,false,L-m-0 C-l-0 C-l-1 L-l-0 C-l-0 C-l-1 L-l-0 
job-6097,4,8,8,304387,375852,375880,71465,28,304505,false,L-m-0 L-l-0 L-l-0 L-l-0 C-m-0 L-s-0 L-m-0 C-m-0 
job-6098,1,9,1,304435,375852,375922,71417,70,304594,false,C-s-1 
job-6099,6,9,2,304477,375852,375950,71375,98,304765,false,C-l-0 C-l-0 
job-6101,4,9,3,304584,375852,375991,71268,139,304980,false,C-l-1 C-l-1 C-l-1 
job-6102,1,11,6,304638,375852,376027,71214,175,305048,false,C-m-2 C-l-2 C-l-2 C-m-2 C-l-2 C-l-2 
job-6100,2,6,5,304529,375852,376109,71323,257,304918,false,C-m-1 C-s-1 C-m-1 C-m-1 C-m-1 
job-6103,1,7,8,304692,376027,376123,71335,96,304849,false,L-s-0 L-l-0 L-l-0 L-s-0 L-l-0 L-l-0 L-l-0 C-s-1 
job-6105,3,9,8,304786,376109,376141,71323,32,304838,false,C-l-0 C-l-0 C-s-1 C-l-0 C-l-0 L-m-0 C-m-0 C-m-0 
job-6104,1,10,3,304747,376109,376189,71362,80,304943,false,L-m-0 L-m-0 L-l-0 
job-6106,6,8,5,304846,376109,376251,71263,142,305064,false,C-l-1 C-l-2 C-l-2 C-m-1 C-l-1 
job-6107,5,12,1,304889,376189,376269,71300,80,305186,false,L-m-0 
job-6109,5,11,5,304994,376251,376286,71257,35,305135,false,C-l-0 L-l-0 C-l-0 C-m-2 L-l-0 
job-6108,3,8,2,304937,376251,376299,71314,48,304993,false,L-s-0 L-m-0 
job-6111,5,8,1,305093,376299,376312,71206,13,305207,false,L-m-0 
job-6110,2,5,2,305040,376299,376318,71259,19,305065,false,L-s-0 L-s-0 
job-6112,3,8,8,305133,376299,376524,71166,225,305436,false,L-l-0 L-m-0 C-l-0 C-l-0 C-l-0 L-l-0 C-l-0 L-l-0 
job-6113,1,5,5,305192,376524,376553,71332,29,305294,false,L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-6114,3,5,8,305251,376524,376794,71273,270,305675,false,L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 C-m-0 L-s-0 C-m-0 
job-6115,3,12,2,305304,376794,376959,71490,165,305566,false,L-m-0 L-m-0 
job-6116,1,9,8,305342,376794,376973,71452,179,305565,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 C-m-0 C-m-0 C-m-0 
job-6117,5,8,3,305392,376959,377025,71567,66,305611,false,C-l-0 L-m-0 C-l-0 
job-6119,6,10,8,305492,376973,377059,71481,86,305831,false,L-l-0 C-l-1 L-l-0 C-l-2 C-l-1 C-m-2 C-l-2 C-m-0 
job-6120,2,7,8,305543,377025,377141,71482,116,305908,false,C-s-0 L-m-0 L-m-0 C-m-2 L-m-0 C-m-0 C-s-0 L-m-0 
job-6118,4,7,3,305440,376959,377212,71519,253,305893,false,L-s-0 C-m-1 C-m-1 
job-6121,6,4,8,305587,377059,377384,71472,325,305995,false,L-l-0 C-m-2 C-l-1 C-l-1 C-m-0 C-l-0 L-l-0 C-l-0 
job-6122,6,5,6,305638,377384,377431,71746,47,305868,false,C-m-0 C-l-0 L-l-0 L-m-0 C-l-0 L-l-0 
job-6124,6,9,3,305741,377431,377607,71690,176,306056,false,L-l-0 L-l-0 C-m-0 
job-6123,2,9,2,305692,377431,377690,71739,259,306088,false,L-m-0 L-m-0 
job-6126,5,6,2,305831,377690,377708,71859,18,306113,false,L-l-0 L-l-0 
job-6125,6,11,1,305793,377690,377710,71897,20,305883,false,L-m-0 
job-6128,2,10,5,305934,377708,377722,71774,14,306005,false,C-s-1 L-l-0 L-l-0 L-l-0 L-l-0 
job-6127,1,7,3,305885,377708,377723,71823,15,306112,false,L-s-0 L-m-0 L-m-0 
job-6129,1,6,5,305998,377708,377985,71710,277,306335,false,C-s-1 C-s-2 L-s-0 C-s-2 L-l-0 
job-6130,5,9,5,306039,377985,378009,71946,24,306121,false,L-l-0 L-l-0 C-l-0 L-m-0 C-l-0 
job-6131,4,5,8,306086,377985,378070,71899,85,306270,false,L-s-0 C-l-1 C-l-2 C-l-2 C-l-2 C-l-1 C-l-1 C-s-1 
job-6132,3,12,8,306144,377985,378378,71841,393,306826,false,C-m-0 L-m-0 C-m-1 C-m-1 C-m-0 C-m-2 C-s-0 C-m-2 
job-6134,2,12,7,306211,378378,378489,72167,111,306437,false,L-m-0 C-l-0 C-l-0 C-s-1 C-l-0 C-l-0 L-m-0 
job-6133,1,11,5,306182,378378,378642,72196,264,306635,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6135,2,10,3,306276,378642,378663,72366,21,306494,false,L-m-0 L-m-0 L-m-0 
job-6136,1,8,5,306328,378642,378721,72314,79,306530,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6137,1,7,6,306375,378642,378748,72267,106,306539,false,L-s-0 C-m-0 L-l-0 C-m-0 C-m-0 C-m-0 
job-6138,3,11,2,306417,378748,378774,72331,26,306610,false,L-m-0 L-m-0 
job-6139,1,9,4,306468,378748,378794,72280,46,306607,false,L-l-0 L-l-0 L-l-0 L-m-0 
job-6141,3,9,4,306578,378748,378982,72170,234,306885,false,L-s-0 C-m-0 L-l-0 C-m-0 
job-6140,6,11,5,306521,378748,379034,72227,286,306822,false,L-l-0 C-l-1 C-l-1 C-l-0 C-l-0 
job-6143,4,12,3,306667,378982,379055,72315,73,306786,false,L-m-0 C-s-1 L-m-0 
job-6142,2,11,4,306621,378982,379109,72361,127,306967,false,L-s-0 L-l-0 L-l-0 L-l-0 
job-6145,6,5,5,306755,379034,379140,72279,106,307000,false,C-l-0 C-l-1 C-l-1 L-l-0 C-l-0 
job-6146,3,8,6,306810,379034,379210,72224,176,306988,false,C-l-2 C-l-2 C-l-2 C-m-1 C-m-1 C-l-2 
job-6147,4,6,8,306858,379210,379233,72352,23,307022,false,L-m-0 L-m-0 L-s-0 L-l-0 L-l-0 C-m-1 L-l-0 C-m-1 
job-6144,4,8,2,306717,378982,379242,72265,260,306983,false,C-m-0 C-m-0 
job-6148,3,10,6,306901,379210,379361,72309,151,307117,false,C-l-0 C-l-0 C-l-0 C-m-2 C-m-2 C-l-0 
job-6149,1,7,2,306955,379361,379394,72406,33,307184,false,L-s-0 L-s-0 
job-6150,5,7,5,306989,379361,379484,72372,123,307283,false,L-m-0 C-l-0 C-l-0 L-l-0 L-l-0 
job-6151,1,8,1,307044,379484,379518,72440,34,307143,false,L-s-0 
job-6152,6,7,3,307107,379484,379775,72377,291,307600,false,L-l-0 L-m-0 L-l-0 
job-6153,6,9,2,307153,379775,379793,72622,18,307359,false,L-l-0 L-l-0 
job-6154,1,8,5,307199,379775,379868,72576,93,307424,false,L-m-0 L-s-0 L-s-0 L-m-0 L-m-0 
job-6155,6,5,6,307254,379775,379888,72521,113,307372,false,C-l-0 C-l-2 C-l-1 C-l-2 C-l-0 C-l-1 
job-6156,1,9,5,307295,379888,379898,72593,10,307339,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6157,5,5,2,307351,379888,380089,72537,201,307677,false,C-m-0 L-m-0 
job-6158,5,7,4,307408,380089,380107,72681,18,307574,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-6159,1,5,2,307462,380107,380220,72645,113,307766,false,L-s-0 L-s-0 
job-6160,5,11,8,307513,380107,380271,72594,164,307829,false,C-m-0 L-l-0 C-l-1 C-l-0 C-l-1 L-l-0 C-l-0 L-m-0 
job-6161,2,9,8,307558,380220,380305,72662,85,307708,false,C-m-0 C-l-0 C-m-1 C-l-1 L-l-0 C-m-1 C-m-1 L-m-0 
job-6162,1,4,3,307600,380305,380560,72705,255,307900,false,L-s-0 L-s-0 L-s-0 
job-6163,1,5,2,307647,380560,380590,72913,30,307891,false,L-s-0 L-s-0 
job-6164,2,12,3,307698,380560,380653,72862,93,307945,false,L-l-0 L-l-0 L-l-0 
job-6166,3,5,5,307798,380653,380703,72855,50,308041,false,L-s-0 L-l-0 L-l-0 C-s-1 L-l-0 
job-6165,3,10,5,307741,380560,380718,72819,158,308014,false,L-m-0 L-l-0 L-m-0 C-m-2 C-m-2 
job-6167,6,12,5,307849,380653,380809,72804,156,308037,false,C-l-0 C-l-1 C-l-0 C-m-0 C-l-1 
job-6168,6,5,2,307906,380653,380906,72747,253,308211,false,C-l-2 C-l-2 
job-6169,1,11,3,307955,380906,380972,72951,66,308127,false,L-l-0 L-l-0 L-l-0 
job-6170,4,12,8,307999,380906,381201,72907,295,308326,false,C-s-0 C-m-2 L-m-0 L-s-0 C-m-2 L-l-0 C-s-2 L-m-0 
job-6171,3,7,5,308042,381201,381212,73159,11,308245,false,L-l-0 L-s-0 L-l-0 L-l-0 L-l-0 
job-6172,5,10,8,308086,381201,381227,73115,26,308193,false,C-l-0 C-l-0 C-l-2 C-l-1 C-l-1 L-m-0 C-l-2 C-m-2 
job-6173,2,5,6,308148,381201,381433,73053,232,308496,false,L-m-0 C-l-2 C-l-1 C-m-2 C-l-0 C-s-1 
job-6174,5,8,4,308198,381433,381532,73235,99,308472,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-6175,6,7,7,308253,381433,381775,73180,342,308691,false,C-l-0 C-l-2 C-l-1 C-m-1 C-l-0 C-l-1 C-l-2 
job-6176,5,11,4,308314,381775,381805,73461,30,308353,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-6179,5,4,6,308444,381805,381827,73361,22,308701,false,C-m-0 C-l-0 C-l-0 L-m-0 C-l-1 C-l-1 
job-6180,6,4,5,308506,381827,381868,73321,41,308583,false,L-m-0 C-l-0 C-l-1 C-l-1 C-l-0 
job-6177,1,12,2,308357,381805,381899,73448,94,308714,false,L-m-0 L-m-0 
job-6178,1,9,5,308401,381805,381970,73404,165,308567,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6181,5,8,5,308555,381827,382058,73272,231,308900,false,C-m-1 C-l-2 C-m-2 C-m-0 C-l-2 
job-6184,6,9,7,308709,382058,382126,73349,68,308896,false,C-m-1 C-l-2 C-l-1 C-l-0 C-l-0 C-l-1 C-l-2 
job-6182,1,9,6,308602,382058,382166,73456,108,308863,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6185,5,11,7,308752,382126,382209,73374,83,309035,false,C-m-1 C-l-2 C-l-1 C-l-2 C-l-0 C-l-0 C-l-1 
job-6186,6,8,6,308806,382209,382236,73403,27,309074,false,C-l-0 C-l-1 C-l-1 L-l-0 C-l-0 L-l-0 
job-6187,4,5,3,308849,382209,382263,73360,54,308994,false,L-s-0 C-m-1 C-m-1 
job-6183,5,11,2,308648,382058,382277,73410,219,308978,false,C-m-0 L-m-0 
job-6188,1,5,4,308900,382277,382352,73377,75,309146,false,L-m-0 L-m-0 L-m-0 L-m-0 
job-6189,6,5,5,308948,382277,382781,73329,504,309618,false,C-m-0 L-l-0 C-l-0 L-l-0 C-l-0 
job-6190,2,4,8,308999,382781,382878,73782,97,309283,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 L-s-0 L-l-0 L-l-0 
job-6191,4,11,6,309042,382781,382935,73739,154,309237,false,C-s-1 C-l-1 C-l-1 L-m-0 C-l-1 L-m-0 
job-6192,2,5,5,309091,382935,382972,73844,37,309258,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-6193,6,5,5,309135,382935,382977,73800,42,309449,false,C-l-1 C-l-2 C-l-2 L-m-0 C-l-1 
